lot,image_id,seed_image,seed_id,germination_observed,root_length_mm,germinated_root_gt_35mm
8,L8G4,s_14.png,L8G4_s_14.png,0,0,0
8,L8G4,s_15.png,L8G4_s_15.png,1,"44,5",1
8,L8G4,s_21.png,L8G4_s_21.png,1,"57,5",1
8,L8G4,s_22.png,L8G4_s_22.png,1,"64,9",1
8,L8G4,s_23.png,L8G4_s_23.png,1,"76,2",1
8,L8G4,s_24.png,L8G4_s_24.png,1,42,1
8,L8G4,s_25.png,L8G4_s_25.png,1,"45,6",1
8,L8G4,s_31.png,L8G4_s_31.png,1,"50,1",1
8,L8G4,s_32.png,L8G4_s_32.png,1,"51,4",1
8,L8G4,s_33.png,L8G4_s_33.png,1,"66,2",1
8,L8G4,s_34.png,L8G4_s_34.png,1,"53,1",1
8,L8G4,s_35.png,L8G4_s_35.png,1,"42,3",1
8,L8G4,s_41.png,L8G4_s_41.png,1,"57,8",1
8,L8G4,s_42.png,L8G4_s_42.png,1,"45,9",1
8,L8G4,s_43.png,L8G4_s_43.png,1,"66,4",1
8,L8G4,s_44.png,L8G4_s_44.png,1,86,1
8,L8G4,s_45.png,L8G4_s_45.png,1,"44,4",1
8,L8G4,s_51.png,L8G4_s_51.png,1,"77,3",1
8,L8G4,s_52.png,L8G4_s_52.png,1,"57,9",1
8,L8G4,s_53.png,L8G4_s_53.png,1,"60,2",1
8,L8G4,s_54.png,L8G4_s_54.png,1,"41,8",1
8,L8G4,s_55.png,L8G4_s_55.png,0,0,0
8,L8G4,s_61.png,L8G4_s_61.png,1,"78,2",1
8,L8G4,s_62.png,L8G4_s_62.png,1,"51,9",1
8,L8G4,s_63.png,L8G4_s_63.png,1,"76,5",1
8,L8G4,s_64.png,L8G4_s_64.png,1,40,1
8,L8G4,s_65.png,L8G4_s_65.png,1,"48,2",1
8,L8G4,s_71.png,L8G4_s_71.png,1,"69,1",1
8,L8G4,s_72.png,L8G4_s_72.png,1,"43,6",1
8,L8G4,s_73.png,L8G4_s_73.png,1,"65,3",1
8,L8G4,s_74.png,L8G4_s_74.png,1,"54,5",1
8,L8G4,s_75.png,L8G4_s_75.png,1,"51,7",1
8,L8G4,s_81.png,L8G4_s_81.png,1,"67,1",1
8,L8G4,s_82.png,L8G4_s_82.png,1,"61,1",1
8,L8G4,s_83.png,L8G4_s_83.png,0,0,0
8,L8G4,s_84.png,L8G4_s_84.png,1,"41,4",1
8,L8G4,s_85.png,L8G4_s_85.png,1,"45,9",1
8,L8G4,s_91.png,L8G4_s_91.png,1,"47,1",1
8,L8G4,s_92.png,L8G4_s_92.png,1,"42,9",1
8,L8G4,s_93.png,L8G4_s_93.png,1,"72,5",1
8,L8G4,s_94.png,L8G4_s_94.png,1,"50,9",1
8,L8G4,s_95.png,L8G4_s_95.png,0,0,0
8,L8G4,s_101.png,L8G4_s_101.png,1,"56,2",1
8,L8G4,s_102.png,L8G4_s_102.png,1,"60,1",1
8,L8G4,s_103.png,L8G4_s_103.png,1,"47,2",1
8,L8G4,s_104.png,L8G4_s_104.png,1,"61,4",1
8,L8G4,s_105.png,L8G4_s_105.png,1,"58,1",1
8,L8G5,s_11.png,L8G5_s_11.png,1,"61,8",1
8,L8G5,s_12.png,L8G5_s_12.png,1,"51,5",1
8,L8G5,s_13.png,L8G5_s_13.png,0,0,0
8,L8G5,s_14.png,L8G5_s_14.png,1,"35,1",1
8,L8G5,s_15.png,L8G5_s_15.png,1,"22,8",0
8,L8G5,s_21.png,L8G5_s_21.png,1,"52,6",1
8,L8G5,s_22.png,L8G5_s_22.png,1,"47,8",1
8,L8G5,s_23.png,L8G5_s_23.png,1,"68,9",1
8,L8G5,s_24.png,L8G5_s_24.png,1,"48,1",1
8,L8G5,s_25.png,L8G5_s_25.png,1,"40,5",1
8,L8G5,s_31.png,L8G5_s_31.png,0,0,0
8,L8G5,s_32.png,L8G5_s_32.png,1,"66,3",1
8,L8G5,s_33.png,L8G5_s_33.png,1,"71,6",1
8,L8G5,s_34.png,L8G5_s_34.png,0,0,0
8,L8G5,s_35.png,L8G5_s_35.png,0,0,0
8,L8G5,s_41.png,L8G5_s_41.png,1,"79,2",1
8,L8G5,s_42.png,L8G5_s_42.png,0,0,0
8,L8G5,s_43.png,L8G5_s_43.png,0,0,0
8,L8G5,s_44.png,L8G5_s_44.png,0,0,0
8,L8G5,s_45.png,L8G5_s_45.png,1,"37,1",1
8,L8G5,s_51.png,L8G5_s_51.png,1,"60,3",1
8,L8G5,s_52.png,L8G5_s_52.png,1,50,1
8,L8G5,s_53.png,L8G5_s_53.png,1,"43,1",1
8,L8G5,s_54.png,L8G5_s_54.png,0,0,0
8,L8G5,s_55.png,L8G5_s_55.png,0,0,0
8,L8G5,s_61.png,L8G5_s_61.png,1,"52,7",1
8,L8G5,s_62.png,L8G5_s_62.png,1,"52,9",1
8,L8G5,s_63.png,L8G5_s_63.png,1,"70,2",1
8,L8G5,s_64.png,L8G5_s_64.png,1,"25,2",0
8,L8G5,s_65.png,L8G5_s_65.png,1,30,0
8,L8G5,s_71.png,L8G5_s_71.png,1,"68,2",1
8,L8G5,s_72.png,L8G5_s_72.png,1,"42,9",1
8,L8G5,s_73.png,L8G5_s_73.png,1,"60,5",1
8,L8G5,s_74.png,L8G5_s_74.png,1,"43,1",1
8,L8G5,s_75.png,L8G5_s_75.png,1,"39,4",1
8,L8G5,s_81.png,L8G5_s_81.png,1,"48,2",1
8,L8G5,s_82.png,L8G5_s_82.png,1,"49,1",1
8,L8G5,s_83.png,L8G5_s_83.png,1,"67,2",1
8,L8G5,s_84.png,L8G5_s_84.png,1,"47,1",1
8,L8G5,s_85.png,L8G5_s_85.png,1,"31,3",0
8,L8G5,s_91.png,L8G5_s_91.png,1,63,1
8,L8G5,s_92.png,L8G5_s_92.png,1,"49,1",1
8,L8G5,s_93.png,L8G5_s_93.png,1,"47,4",1
8,L8G5,s_94.png,L8G5_s_94.png,1,"61,7",1
8,L8G5,s_95.png,L8G5_s_95.png,1,"32,1",0
8,L8G5,s_101.png,L8G5_s_101.png,1,"57,8",1
8,L8G5,s_102.png,L8G5_s_102.png,1,"44,1",1
8,L8G5,s_103.png,L8G5_s_103.png,1,"59,7",1
8,L8G5,s_104.png,L8G5_s_104.png,0,0,0
8,L8G5,s_105.png,L8G5_s_105.png,0,0,0
8,L8G6,s_11.png,L8G6_s_11.png,1,"43,4",1
8,L8G6,s_12.png,L8G6_s_12.png,1,"58,2",1
8,L8G6,s_13.png,L8G6_s_13.png,1,"75,3",1
8,L8G6,s_14.png,L8G6_s_14.png,1,"36,7",1
8,L8G6,s_15.png,L8G6_s_15.png,0,0,0
8,L8G6,s_21.png,L8G6_s_21.png,1,"42,1",1
8,L8G6,s_22.png,L8G6_s_22.png,1,"55,8",1
8,L8G6,s_23.png,L8G6_s_23.png,0,0,0
8,L8G6,s_24.png,L8G6_s_24.png,1,"43,4",1
8,L8G6,s_25.png,L8G6_s_25.png,0,0,0
8,L8G6,s_31.png,L8G6_s_31.png,1,"44,6",1
8,L8G6,s_32.png,L8G6_s_32.png,1,"36,1",1
8,L8G6,s_33.png,L8G6_s_33.png,1,"23,5",0
8,L8G6,s_34.png,L8G6_s_34.png,1,"52,2",1
8,L8G6,s_35.png,L8G6_s_35.png,1,"37,1",1
8,L8G6,s_41.png,L8G6_s_41.png,1,"51,5",1
8,L8G6,s_42.png,L8G6_s_42.png,1,"38,6",1
8,L8G6,s_43.png,L8G6_s_43.png,1,"49,7",1
8,L8G6,s_44.png,L8G6_s_44.png,0,0,0
8,L8G6,s_45.png,L8G6_s_45.png,0,0,0
8,L8G6,s_51.png,L8G6_s_51.png,1,"56,9",1
8,L8G6,s_52.png,L8G6_s_52.png,0,0,0
8,L8G6,s_53.png,L8G6_s_53.png,1,18,0
8,L8G6,s_54.png,L8G6_s_54.png,0,0,0
8,L8G6,s_55.png,L8G6_s_55.png,0,0,0
8,L8G6,s_61.png,L8G6_s_61.png,1,"46,9",1
8,L8G6,s_62.png,L8G6_s_62.png,1,"44,1",1
8,L8G6,s_63.png,L8G6_s_63.png,1,"59,7",1
8,L8G6,s_64.png,L8G6_s_64.png,1,"48,5",1
8,L8G6,s_65.png,L8G6_s_65.png,1,"38,9",1
8,L8G6,s_71.png,L8G6_s_71.png,1,"34,7",0
8,L8G6,s_72.png,L8G6_s_72.png,1,"19,7",0
8,L8G6,s_73.png,L8G6_s_73.png,1,"51,9",1
8,L8G6,s_74.png,L8G6_s_74.png,1,"23,4",0
8,L8G6,s_75.png,L8G6_s_75.png,1,"24,4",0
8,L8G6,s_81.png,L8G6_s_81.png,1,39,1
8,L8G6,s_82.png,L8G6_s_82.png,1,57,1
8,L8G6,s_83.png,L8G6_s_83.png,1,"40,5",1
8,L8G6,s_84.png,L8G6_s_84.png,1,"38,5",1
8,L8G6,s_85.png,L8G6_s_85.png,1,"33,2",0
8,L8G6,s_91.png,L8G6_s_91.png,1,"45,6",1
8,L8G6,s_92.png,L8G6_s_92.png,1,"45,9",1
8,L8G6,s_93.png,L8G6_s_93.png,1,"55,4",1
8,L8G6,s_94.png,L8G6_s_94.png,1,"38,5",1
8,L8G6,s_95.png,L8G6_s_95.png,1,34,0
8,L8G6,s_101.png,L8G6_s_101.png,1,"47,1",1
8,L8G6,s_102.png,L8G6_s_102.png,1,"58,2",1
8,L8G6,s_103.png,L8G6_s_103.png,1,31,0
8,L8G6,s_104.png,L8G6_s_104.png,0,0,0
8,L8G6,s_105.png,L8G6_s_105.png,0,0,0
8,L8G7,s_11.png,L8G7_s_11.png,1,"34,4",0
8,L8G7,s_12.png,L8G7_s_12.png,1,"45,2",1
8,L8G7,s_13.png,L8G7_s_13.png,1,"50,3",1
8,L8G7,s_14.png,L8G7_s_14.png,1,"47,2",1
8,L8G7,s_15.png,L8G7_s_15.png,1,"51,2",1
8,L8G7,s_21.png,L8G7_s_21.png,1,"57,9",1
8,L8G7,s_22.png,L8G7_s_22.png,1,"42,1",1
8,L8G7,s_23.png,L8G7_s_23.png,1,"50,4",1
8,L8G7,s_24.png,L8G7_s_24.png,1,"50,1",1
8,L8G7,s_25.png,L8G7_s_25.png,0,0,0
8,L8G7,s_31.png,L8G7_s_31.png,0,0,0
8,L8G7,s_32.png,L8G7_s_32.png,1,"40,6",1
8,L8G7,s_33.png,L8G7_s_33.png,1,"62,5",1
8,L8G7,s_34.png,L8G7_s_34.png,1,"58,5",1
8,L8G7,s_35.png,L8G7_s_35.png,1,"43,6",1
8,L8G7,s_41.png,L8G7_s_41.png,1,"49,5",1
8,L8G7,s_42.png,L8G7_s_42.png,1,"29,9",0
8,L8G7,s_43.png,L8G7_s_43.png,1,"40,6",1
8,L8G7,s_44.png,L8G7_s_44.png,1,35,0
8,L8G7,s_45.png,L8G7_s_45.png,1,"44,3",1
8,L8G7,s_51.png,L8G7_s_51.png,0,0,0
8,L8G7,s_52.png,L8G7_s_52.png,1,"39,4",1
8,L8G7,s_53.png,L8G7_s_53.png,1,39,1
8,L8G7,s_54.png,L8G7_s_54.png,1,"47,1",1
8,L8G7,s_55.png,L8G7_s_55.png,1,"47,1",1
8,L8G7,s_61.png,L8G7_s_61.png,1,"45,5",1
8,L8G7,s_62.png,L8G7_s_62.png,0,0,0
8,L8G7,s_63.png,L8G7_s_63.png,0,0,0
8,L8G7,s_64.png,L8G7_s_64.png,1,"34,4",0
8,L8G7,s_65.png,L8G7_s_65.png,1,"40,8",1
8,L8G7,s_71.png,L8G7_s_71.png,1,47,1
8,L8G7,s_72.png,L8G7_s_72.png,0,0,0
8,L8G7,s_73.png,L8G7_s_73.png,1,35,0
8,L8G7,s_74.png,L8G7_s_74.png,0,0,0
8,L8G7,s_75.png,L8G7_s_75.png,0,0,0
8,L8G7,s_81.png,L8G7_s_81.png,1,"48,5",1
8,L8G7,s_82.png,L8G7_s_82.png,0,0,0
8,L8G7,s_83.png,L8G7_s_83.png,1,"43,4",1
8,L8G7,s_84.png,L8G7_s_84.png,0,0,0
8,L8G7,s_85.png,L8G7_s_85.png,0,0,0
8,L8G7,s_91.png,L8G7_s_91.png,1,"54,3",1
8,L8G7,s_92.png,L8G7_s_92.png,1,"44,4",1
8,L8G7,s_93.png,L8G7_s_93.png,0,0,0
8,L8G7,s_94.png,L8G7_s_94.png,1,"71,3",1
8,L8G7,s_95.png,L8G7_s_95.png,1,"47,2",1
8,L8G7,s_101.png,L8G7_s_101.png,1,"34,3",0
8,L8G7,s_102.png,L8G7_s_102.png,1,28,0
8,L8G7,s_103.png,L8G7_s_103.png,1,61,1
8,L8G7,s_104.png,L8G7_s_104.png,1,"43,6",1
8,L8G7,s_105.png,L8G7_s_105.png,1,50,1
8,L8G8,s_11.png,L8G8_s_11.png,1,"49,9",1
8,L8G8,s_12.png,L8G8_s_12.png,1,"64,4",1
8,L8G8,s_13.png,L8G8_s_13.png,0,0,0
8,L8G8,s_14.png,L8G8_s_14.png,1,"59,8",1
8,L8G8,s_15.png,L8G8_s_15.png,0,0,0
8,L8G8,s_21.png,L8G8_s_21.png,1,"54,4",1
8,L8G8,s_22.png,L8G8_s_22.png,1,"56,5",1
8,L8G8,s_23.png,L8G8_s_23.png,0,0,0
8,L8G8,s_24.png,L8G8_s_24.png,1,44,1
8,L8G8,s_25.png,L8G8_s_25.png,0,0,0
8,L8G8,s_31.png,L8G8_s_31.png,1,"77,3",1
8,L8G8,s_32.png,L8G8_s_32.png,1,"45,4",1
8,L8G8,s_33.png,L8G8_s_33.png,1,"75,9",1
8,L8G8,s_34.png,L8G8_s_34.png,1,"45,3",1
8,L8G8,s_35.png,L8G8_s_35.png,0,0,0
8,L8G8,s_41.png,L8G8_s_41.png,1,"62,9",1
8,L8G8,s_42.png,L8G8_s_42.png,1,"72,5",1
8,L8G8,s_43.png,L8G8_s_43.png,1,"38,5",1
8,L8G8,s_44.png,L8G8_s_44.png,0,0,0
8,L8G8,s_45.png,L8G8_s_45.png,0,0,0
8,L8G8,s_51.png,L8G8_s_51.png,0,0,0
8,L8G8,s_52.png,L8G8_s_52.png,0,0,0
8,L8G8,s_53.png,L8G8_s_53.png,0,0,0
8,L8G8,s_54.png,L8G8_s_54.png,1,"27,2",0
8,L8G8,s_55.png,L8G8_s_55.png,0,0,0
8,L8G8,s_61.png,L8G8_s_61.png,1,"82,5",1
8,L8G8,s_62.png,L8G8_s_62.png,1,"58,5",1
8,L8G8,s_63.png,L8G8_s_63.png,1,"62,3",1
8,L8G8,s_64.png,L8G8_s_64.png,1,"58,9",1
8,L8G8,s_65.png,L8G8_s_65.png,0,0,0
8,L8G8,s_71.png,L8G8_s_71.png,1,73,1
8,L8G8,s_72.png,L8G8_s_72.png,1,"70,8",1
8,L8G8,s_73.png,L8G8_s_73.png,1,"63,8",1
8,L8G8,s_74.png,L8G8_s_74.png,0,0,0
8,L8G8,s_75.png,L8G8_s_75.png,0,0,0
8,L8G8,s_81.png,L8G8_s_81.png,1,"68,6",1
8,L8G8,s_82.png,L8G8_s_82.png,1,"50,2",1
8,L8G8,s_83.png,L8G8_s_83.png,0,0,0
8,L8G8,s_84.png,L8G8_s_84.png,1,"50,2",1
8,L8G8,s_85.png,L8G8_s_85.png,0,0,0
8,L8G8,s_91.png,L8G8_s_91.png,1,"74,6",1
8,L8G8,s_92.png,L8G8_s_92.png,1,"66,2",1
8,L8G8,s_93.png,L8G8_s_93.png,1,"54,2",1
8,L8G8,s_94.png,L8G8_s_94.png,1,"48,9",1
8,L8G8,s_95.png,L8G8_s_95.png,1,"36,1",1
8,L8G8,s_101.png,L8G8_s_101.png,1,"82,9",1
8,L8G8,s_102.png,L8G8_s_102.png,0,0,0
8,L8G8,s_103.png,L8G8_s_103.png,1,"35,2",1
8,L8G8,s_104.png,L8G8_s_104.png,1,"63,4",1
8,L8G8,s_105.png,L8G8_s_105.png,0,0,0
8,L8G9,s_11.png,L8G9_s_11.png,1,"80,8",1
8,L8G9,s_12.png,L8G9_s_12.png,1,"60,2",1
8,L8G9,s_13.png,L8G9_s_13.png,1,"68,1",1
8,L8G9,s_14.png,L8G9_s_14.png,1,"22,8",0
8,L8G9,s_15.png,L8G9_s_15.png,1,45,1
8,L8G9,s_21.png,L8G9_s_21.png,1,"51,6",1
8,L8G9,s_22.png,L8G9_s_22.png,1,"82,6",1
8,L8G9,s_23.png,L8G9_s_23.png,1,"56,1",1
8,L8G9,s_24.png,L8G9_s_24.png,1,"41,3",1
8,L8G9,s_25.png,L8G9_s_25.png,1,41,1
8,L8G9,s_31.png,L8G9_s_31.png,1,"66,3",1
8,L8G9,s_32.png,L8G9_s_32.png,1,"75,3",1
8,L8G9,s_33.png,L8G9_s_33.png,1,"48,3",1
8,L8G9,s_34.png,L8G9_s_34.png,1,"51,9",1
8,L8G9,s_35.png,L8G9_s_35.png,1,28,0
8,L8G9,s_41.png,L8G9_s_41.png,1,"42,9",1
8,L8G9,s_42.png,L8G9_s_42.png,1,"73,8",1
8,L8G9,s_43.png,L8G9_s_43.png,1,"65,9",1
8,L8G9,s_44.png,L8G9_s_44.png,1,"58,3",1
8,L8G9,s_45.png,L8G9_s_45.png,0,0,0
8,L8G9,s_51.png,L8G9_s_51.png,1,"72,7",1
8,L8G9,s_52.png,L8G9_s_52.png,1,"64,4",1
8,L8G9,s_53.png,L8G9_s_53.png,1,"43,6",1
8,L8G9,s_54.png,L8G9_s_54.png,1,"29,6",0
8,L8G9,s_55.png,L8G9_s_55.png,0,0,0
8,L8G9,s_61.png,L8G9_s_61.png,1,"77,3",1
8,L8G9,s_62.png,L8G9_s_62.png,1,"60,2",1
8,L8G9,s_63.png,L8G9_s_63.png,0,0,0
8,L8G9,s_64.png,L8G9_s_64.png,1,31,0
8,L8G9,s_65.png,L8G9_s_65.png,0,0,0
8,L8G9,s_71.png,L8G9_s_71.png,1,"79,1",1
8,L8G9,s_72.png,L8G9_s_72.png,1,"84,8",1
8,L8G9,s_73.png,L8G9_s_73.png,1,"66,2",1
8,L8G9,s_74.png,L8G9_s_74.png,0,0,0
8,L8G9,s_75.png,L8G9_s_75.png,0,0,0
8,L8G9,s_81.png,L8G9_s_81.png,1,"56,1",1
8,L8G9,s_82.png,L8G9_s_82.png,1,"53,4",1
8,L8G9,s_83.png,L8G9_s_83.png,0,0,0
8,L8G9,s_84.png,L8G9_s_84.png,1,"53,2",1
8,L8G9,s_85.png,L8G9_s_85.png,0,0,0
8,L8G9,s_91.png,L8G9_s_91.png,1,"78,9",1
8,L8G9,s_92.png,L8G9_s_92.png,1,"72,1",1
8,L8G9,s_93.png,L8G9_s_93.png,1,"53,7",1
8,L8G9,s_94.png,L8G9_s_94.png,0,0,0
8,L8G9,s_95.png,L8G9_s_95.png,0,0,0
8,L8G9,s_101.png,L8G9_s_101.png,1,"79,3",1
8,L8G9,s_102.png,L8G9_s_102.png,0,0,0
8,L8G9,s_103.png,L8G9_s_103.png,1,"70,3",1
8,L8G9,s_104.png,L8G9_s_104.png,0,0,0
8,L8G9,s_105.png,L8G9_s_105.png,1,"40,7",1
9,L9G1,s_11.png,L9G1_s_11.png,1,16,0
9,L9G1,s_12.png,L9G1_s_12.png,0,0,0
9,L9G1,s_13.png,L9G1_s_13.png,0,0,0
9,L9G1,s_14.png,L9G1_s_14.png,0,0,0
9,L9G1,s_15.png,L9G1_s_15.png,0,0,0
9,L9G1,s_21.png,L9G1_s_21.png,0,0,0
9,L9G1,s_22.png,L9G1_s_22.png,0,0,0
9,L9G1,s_23.png,L9G1_s_23.png,0,0,0
9,L9G1,s_24.png,L9G1_s_24.png,0,0,0
9,L9G1,s_25.png,L9G1_s_25.png,0,0,0
9,L9G1,s_31.png,L9G1_s_31.png,0,0,0
9,L9G1,s_32.png,L9G1_s_32.png,0,0,0
9,L9G1,s_33.png,L9G1_s_33.png,1,"31,3",0
9,L9G1,s_34.png,L9G1_s_34.png,0,0,0
9,L9G1,s_35.png,L9G1_s_35.png,0,0,0
9,L9G1,s_41.png,L9G1_s_41.png,0,0,0
9,L9G1,s_42.png,L9G1_s_42.png,0,0,0
9,L9G1,s_43.png,L9G1_s_43.png,0,0,0
9,L9G1,s_44.png,L9G1_s_44.png,1,"28,1",0
9,L9G1,s_45.png,L9G1_s_45.png,0,0,0
9,L9G1,s_51.png,L9G1_s_51.png,0,0,0
9,L9G1,s_52.png,L9G1_s_52.png,0,0,0
9,L9G1,s_53.png,L9G1_s_53.png,0,0,0
9,L9G1,s_54.png,L9G1_s_54.png,0,0,0
9,L9G1,s_55.png,L9G1_s_55.png,0,0,0
9,L9G1,s_61.png,L9G1_s_61.png,0,0,0
9,L9G1,s_62.png,L9G1_s_62.png,0,0,0
9,L9G1,s_63.png,L9G1_s_63.png,0,0,0
9,L9G1,s_64.png,L9G1_s_64.png,0,0,0
9,L9G1,s_65.png,L9G1_s_65.png,0,0,0
9,L9G1,s_71.png,L9G1_s_71.png,1,"22,7",0
9,L9G1,s_72.png,L9G1_s_72.png,0,0,0
9,L9G1,s_73.png,L9G1_s_73.png,0,0,0
9,L9G1,s_74.png,L9G1_s_74.png,0,0,0
9,L9G1,s_75.png,L9G1_s_75.png,0,0,0
9,L9G1,s_81.png,L9G1_s_81.png,0,0,0
9,L9G1,s_82.png,L9G1_s_82.png,0,0,0
9,L9G1,s_83.png,L9G1_s_83.png,0,0,0
9,L9G1,s_84.png,L9G1_s_84.png,1,27,0
9,L9G1,s_85.png,L9G1_s_85.png,0,0,0
9,L9G1,s_91.png,L9G1_s_91.png,0,0,0
9,L9G1,s_92.png,L9G1_s_92.png,0,0,0
9,L9G1,s_93.png,L9G1_s_93.png,0,0,0
9,L9G1,s_94.png,L9G1_s_94.png,1,"26,9",0
9,L9G1,s_95.png,L9G1_s_95.png,0,0,0
9,L9G1,s_101.png,L9G1_s_101.png,0,0,0
9,L9G1,s_102.png,L9G1_s_102.png,0,0,0
9,L9G1,s_103.png,L9G1_s_103.png,0,0,0
9,L9G1,s_104.png,L9G1_s_104.png,1,"18,4",0
9,L9G1,s_105.png,L9G1_s_105.png,1,"8,7",0
9,L9G10,s_11.png,L9G10_s_11.png,1,"24,3",0
9,L9G10,s_12.png,L9G10_s_12.png,0,0,0
9,L9G10,s_13.png,L9G10_s_13.png,0,0,0
9,L9G10,s_14.png,L9G10_s_14.png,1,14,0
9,L9G10,s_15.png,L9G10_s_15.png,1,"17,2",0
9,L9G10,s_21.png,L9G10_s_21.png,0,0,0
9,L9G10,s_22.png,L9G10_s_22.png,1,"33,6",0
9,L9G10,s_23.png,L9G10_s_23.png,1,"19,8",0
9,L9G10,s_24.png,L9G10_s_24.png,0,0,0
9,L9G10,s_25.png,L9G10_s_25.png,0,0,0
9,L9G10,s_31.png,L9G10_s_31.png,1,"46,3",1
9,L9G10,s_32.png,L9G10_s_32.png,1,"28,1",0
9,L9G10,s_33.png,L9G10_s_33.png,1,"33,6",0
9,L9G10,s_34.png,L9G10_s_34.png,0,0,0
9,L9G10,s_35.png,L9G10_s_35.png,0,0,0
9,L9G10,s_41.png,L9G10_s_41.png,1,"23,3",0
9,L9G10,s_42.png,L9G10_s_42.png,1,"23,5",0
9,L9G10,s_43.png,L9G10_s_43.png,0,0,0
9,L9G10,s_44.png,L9G10_s_44.png,0,0,0
9,L9G10,s_45.png,L9G10_s_45.png,0,"43,2",1
9,L9G10,s_51.png,L9G10_s_51.png,0,0,0
9,L9G10,s_52.png,L9G10_s_52.png,0,0,0
9,L9G10,s_53.png,L9G10_s_53.png,0,0,0
9,L9G10,s_54.png,L9G10_s_54.png,0,0,0
9,L9G10,s_55.png,L9G10_s_55.png,1,"27,7",0
9,L9G10,s_61.png,L9G10_s_61.png,0,0,0
9,L9G10,s_62.png,L9G10_s_62.png,0,0,0
9,L9G10,s_63.png,L9G10_s_63.png,0,0,0
9,L9G10,s_64.png,L9G10_s_64.png,0,0,0
9,L9G10,s_65.png,L9G10_s_65.png,0,0,0
9,L9G10,s_71.png,L9G10_s_71.png,0,0,0
9,L9G10,s_72.png,L9G10_s_72.png,0,0,0
9,L9G10,s_73.png,L9G10_s_73.png,1,"16,1",0
9,L9G10,s_74.png,L9G10_s_74.png,0,0,0
9,L9G10,s_75.png,L9G10_s_75.png,0,0,0
9,L9G10,s_81.png,L9G10_s_81.png,0,0,0
9,L9G10,s_82.png,L9G10_s_82.png,0,0,0
9,L9G10,s_83.png,L9G10_s_83.png,1,"34,2",0
9,L9G10,s_84.png,L9G10_s_84.png,1,32,0
9,L9G10,s_85.png,L9G10_s_85.png,1,"21,1",0
9,L9G10,s_91.png,L9G10_s_91.png,0,0,0
9,L9G10,s_92.png,L9G10_s_92.png,0,0,0
9,L9G10,s_93.png,L9G10_s_93.png,1,"19,3",0
9,L9G10,s_94.png,L9G10_s_94.png,0,0,0
9,L9G10,s_95.png,L9G10_s_95.png,0,0,0
9,L9G10,s_101.png,L9G10_s_101.png,0,0,0
9,L9G10,s_102.png,L9G10_s_102.png,0,0,0
9,L9G10,s_103.png,L9G10_s_103.png,1,"17,2",0
9,L9G10,s_104.png,L9G10_s_104.png,0,0,0
9,L9G10,s_105.png,L9G10_s_105.png,0,0,0
9,L9G11,s_11.png,L9G11_s_11.png,0,0,0
9,L9G11,s_12.png,L9G11_s_12.png,0,1,0
9,L9G11,s_13.png,L9G11_s_13.png,0,0,0
9,L9G11,s_14.png,L9G11_s_14.png,0,0,0
9,L9G11,s_15.png,L9G11_s_15.png,0,0,0
9,L9G11,s_21.png,L9G11_s_21.png,0,0,0
9,L9G11,s_22.png,L9G11_s_22.png,1,"41,6",1
9,L9G11,s_23.png,L9G11_s_23.png,0,0,0
9,L9G11,s_24.png,L9G11_s_24.png,0,0,0
9,L9G11,s_25.png,L9G11_s_25.png,0,0,0
9,L9G11,s_31.png,L9G11_s_31.png,0,0,0
9,L9G11,s_32.png,L9G11_s_32.png,0,0,0
9,L9G11,s_33.png,L9G11_s_33.png,0,0,0
9,L9G11,s_34.png,L9G11_s_34.png,0,0,0
9,L9G11,s_35.png,L9G11_s_35.png,0,0,0
9,L9G11,s_41.png,L9G11_s_41.png,0,0,0
9,L9G11,s_42.png,L9G11_s_42.png,0,0,0
9,L9G11,s_43.png,L9G11_s_43.png,1,"17,6",0
9,L9G11,s_44.png,L9G11_s_44.png,0,0,0
9,L9G11,s_45.png,L9G11_s_45.png,0,0,0
9,L9G11,s_51.png,L9G11_s_51.png,0,0,0
9,L9G11,s_52.png,L9G11_s_52.png,0,0,0
9,L9G11,s_53.png,L9G11_s_53.png,1,"18,5",0
9,L9G11,s_54.png,L9G11_s_54.png,0,0,0
9,L9G11,s_55.png,L9G11_s_55.png,0,0,0
9,L9G11,s_61.png,L9G11_s_61.png,1,"17,2",0
9,L9G11,s_62.png,L9G11_s_62.png,1,"35,5",1
9,L9G11,s_63.png,L9G11_s_63.png,1,"31,1",0
9,L9G11,s_64.png,L9G11_s_64.png,0,0,0
9,L9G11,s_65.png,L9G11_s_65.png,0,0,0
9,L9G11,s_71.png,L9G11_s_71.png,0,0,0
9,L9G11,s_72.png,L9G11_s_72.png,0,0,0
9,L9G11,s_73.png,L9G11_s_73.png,1,"22,5",0
9,L9G11,s_74.png,L9G11_s_74.png,0,0,0
9,L9G11,s_75.png,L9G11_s_75.png,0,0,0
9,L9G11,s_81.png,L9G11_s_81.png,0,0,0
9,L9G11,s_82.png,L9G11_s_82.png,0,0,0
9,L9G11,s_83.png,L9G11_s_83.png,0,0,0
9,L9G11,s_84.png,L9G11_s_84.png,0,0,0
9,L9G11,s_85.png,L9G11_s_85.png,0,0,0
9,L9G11,s_91.png,L9G11_s_91.png,0,0,0
9,L9G11,s_92.png,L9G11_s_92.png,1,"19,8",0
9,L9G11,s_93.png,L9G11_s_93.png,1,"36,9",1
9,L9G11,s_94.png,L9G11_s_94.png,0,0,0
